clean_text,label_id
notoffensive,26629
notoffensive,6123
notoffensive,31643
notoffensive,15542
notoffensive,17790
notoffensive,26535
notoffensive,16656
offensivetargetedinsultgroup,27114
notoffensive,13528
notoffensive,31569
notoffensive,8018
notoffensive,22138
notoffensive,19911
notoffensive,683
notoffensive,10803
notoffensive,4030
notoffensive,21667
notoffensive,30459
notoffensive,41194
notoffensive,14314
notoffensive,16074
offensivetargetedinsultindividual,18818
notoffensive,29693
offensivetargetedinsultindividual,2481
notoffensive,10866
notoffensive,11861
notoffensive,16711
notoffensive,36230
offensivetargetedinsultindividual,37867
nottamil,12479
notoffensive,19426
notoffensive,14467
notoffensive,36687
notoffensive,42831
notoffensive,42482
offensivetargetedinsultindividual,6092
offensivetargetedinsultindividual,10745
notoffensive,16089
notoffensive,479
offensivetargetedinsultindividual,30265
offensiveuntargetede,11396
offensivetargetedinsultindividual,19928
offensivetargetedinsultother,27860
offensivetargetedinsultother,36749
notoffensive,16198
notoffensive,38988
offensivetargetedinsultindividual,32390
offensivetargetedinsultgroup,33781
notoffensive,37495
nottamil,13890
notoffensive,357
offensivetargetedinsultindividual,12695
notoffensive,11852
notoffensive,15991
notoffensive,10760
notoffensive,37671
offensiveuntargetede,16632
notoffensive,10828
notoffensive,36694
offensivetargetedinsultgroup,17885
offensivetargetedinsultindividual,19929
notoffensive,11013
notoffensive,3207
notoffensive,27373
offensiveuntargetede,11408
offensiveuntargetede,7073
nottamil,29551
notoffensive,10824
notoffensive,16205
offensivetargetedinsultindividual,11707
notoffensive,11460
notoffensive,17283
notoffensive,41334
notoffensive,3080
notoffensive,15996
notoffensive,29205
notoffensive,8467
offensivetargetedinsultindividual,11616
notoffensive,27113
notoffensive,9130
notoffensive,38107
offensiveuntargetede,14377
nottamil,16870
notoffensive,42501
notoffensive,27381
offensivetargetedinsultindividual,36758
notoffensive,17892
notoffensive,42337
offensiveuntargetede,7582
notoffensive,37678
offensivetargetedinsultindividual,38006
notoffensive,36719
notoffensive,5184
offensivetargetedinsultindividual,484
notoffensive,15686
notoffensive,11197
notoffensive,4967
notoffensive,17976
notoffensive,2628
offensivetargetedinsultindividual,7483
notoffensive,22619
notoffensive,5138
notoffensive,10920
offensivetargetedinsultindividual,39746
notoffensive,37679
notoffensive,11725
notoffensive,8143
notoffensive,9084
notoffensive,38155
notoffensive,29484
notoffensive,16197
notoffensive,10349
offensiveuntargetede,8678
notoffensive,42832
notoffensive,42492
notoffensive,10826
offensivetargetedinsultindividual,2745
offensivetargetedinsultindividual,27389
notoffensive,29477
offensivetargetedinsultgroup,28908
notoffensive,15880
notoffensive,17669
notoffensive,10230
notoffensive,43403
notoffensive,10477
notoffensive,23320
notoffensive,24187
notoffensive,37441
notoffensive,27929
notoffensive,2893
notoffensive,9594
notoffensive,1029
notoffensive,41321
offensivetargetedinsultgroup,27618
notoffensive,12032
notoffensive,14086
notoffensive,13991
notoffensive,15741
notoffensive,37505
notoffensive,17592
notoffensive,7681
nottamil,4001
notoffensive,10376
notoffensive,10637
offensivetargetedinsultgroup,37718
notoffensive,1687
notoffensive,29969
notoffensive,14692
notoffensive,10796
notoffensive,28612
notoffensive,29528
offensivetargetedinsultgroup,17541
notoffensive,6137
notoffensive,9230
notoffensive,2551
notoffensive,33687
notoffensive,6584
notoffensive,14067
notoffensive,27800
notoffensive,11620
notoffensive,9625
notoffensive,3159
notoffensive,15178
notoffensive,28123
notoffensive,12744
notoffensive,14541
notoffensive,21578
notoffensive,10447
notoffensive,28317
notoffensive,20860
nottamil,14056
notoffensive,26032
notoffensive,16589
notoffensive,23290
notoffensive,23615
notoffensive,4531
nottamil,32905
notoffensive,26720
notoffensive,20687
notoffensive,10466
notoffensive,172
notoffensive,11983
notoffensive,28851
notoffensive,2261
notoffensive,30964
notoffensive,42462
notoffensive,10625
notoffensive,19561
nottamil,14081
nottamil,11970
notoffensive,23455
notoffensive,17674
notoffensive,8813
notoffensive,37474
notoffensive,28056
nottamil,14004
offensivetargetedinsultgroup,7563
notoffensive,16294
nottamil,43462
notoffensive,2106
notoffensive,4635
notoffensive,22090
notoffensive,28450
nottamil,7126
notoffensive,23446
notoffensive,29867
notoffensive,9450
notoffensive,23415
notoffensive,2726
notoffensive,26587
notoffensive,28608
notoffensive,29944
notoffensive,12831
notoffensive,10656
notoffensive,14040
notoffensive,28673
offensivetargetedinsultgroup,30632
notoffensive,12449
notoffensive,1126
notoffensive,16862
notoffensive,43066
notoffensive,7888
notoffensive,5781
notoffensive,30137
notoffensive,35099
notoffensive,21232
notoffensive,3087
offensivetargetedinsultgroup,23174
notoffensive,28202
notoffensive,36605
notoffensive,21766
offensivetargetedinsultother,6017
notoffensive,23231
notoffensive,37318
notoffensive,36603
notoffensive,21606
nottamil,22997
offensivetargetedinsultgroup,7926
notoffensive,2730
offensivetargetedinsultindividual,7608
notoffensive,40811
notoffensive,11391
notoffensive,39672
notoffensive,7809
notoffensive,8329
notoffensive,28507
notoffensive,5129
notoffensive,28533
notoffensive,23391
offensivetargetedinsultgroup,6438
notoffensive,678
offensivetargetedinsultindividual,21038
notoffensive,18842
notoffensive,20932
notoffensive,28750
offensivetargetedinsultgroup,10654
nottamil,3900
notoffensive,17322
notoffensive,23598
notoffensive,2208
notoffensive,27066
notoffensive,15304
notoffensive,37029
notoffensive,37279
notoffensive,8139
notoffensive,28241
offensivetargetedinsultindividual,31427
notoffensive,28440
notoffensive,25363
notoffensive,25371
notoffensive,25876
notoffensive,18446
notoffensive,15088
notoffensive,10197
notoffensive,16791
notoffensive,37246
notoffensive,42758
notoffensive,9616
notoffensive,22101
notoffensive,43141
notoffensive,15343
notoffensive,17305
notoffensive,24297
notoffensive,27362
notoffensive,31902
notoffensive,11018
notoffensive,36620
offensivetargetedinsultgroup,28204
notoffensive,2898
notoffensive,8961
notoffensive,26180
notoffensive,36096
notoffensive,37398
notoffensive,21282
notoffensive,341
offensivetargetedinsultother,36396
notoffensive,17323
notoffensive,10527
notoffensive,24241
nottamil,26704
notoffensive,2255
notoffensive,23253
notoffensive,21265
notoffensive,23632
notoffensive,1267
notoffensive,28255
notoffensive,23299
notoffensive,15994
notoffensive,29672
notoffensive,7757
offensivetargetedinsultother,36500
notoffensive,21786
offensivetargetedinsultgroup,17325
notoffensive,29973
notoffensive,22791
notoffensive,18318
notoffensive,25391
notoffensive,11433
nottamil,14842
offensivetargetedinsultgroup,3774
nottamil,6356
offensivetargetedinsultgroup,36609
offensivetargetedinsultindividual,12516
offensivetargetedinsultgroup,7100
nottamil,30503
nottamil,18506
nottamil,30760
nottamil,4144
offensivetargetedinsultgroup,40867
offensivetargetedinsultindividual,17535
offensivetargetedinsultgroup,17840
nottamil,15607
offensivetargetedinsultindividual,39659
offensivetargetedinsultgroup,21132
nottamil,14275
nottamil,32756
offensivetargetedinsultgroup,2959
offensivetargetedinsultgroup,15948
notoffensive,17429
nottamil,2768
offensivetargetedinsultgroup,4584
nottamil,33594
offensivetargetedinsultgroup,32661
notoffensive,36136
offensivetargetedinsultgroup,6198
notoffensive,29830
nottamil,11915
nottamil,31603
nottamil,32185
offensivetargetedinsultgroup,405
offensivetargetedinsultindividual,34224
notoffensive,36822
notoffensive,18805
notoffensive,8468
notoffensive,13179
notoffensive,17745
notoffensive,12197
notoffensive,7085
offensivetargetedinsultgroup,37956
nottamil,3958
nottamil,13202
offensivetargetedinsultgroup,38057
notoffensive,14605
notoffensive,5495
nottamil,35768
notoffensive,11882
nottamil,4267
notoffensive,14821
nottamil,5268
nottamil,4259
notoffensive,8470
notoffensive,30505
nottamil,22519
offensivetargetedinsultindividual,21957
nottamil,1100
nottamil,12442
offensivetargetedinsultindividual,13166
offensivetargetedinsultindividual,406
notoffensive,19458
offensivetargetedinsultindividual,30069
nottamil,14952
offensivetargetedinsultindividual,21852
offensivetargetedinsultindividual,404
notoffensive,35625
nottamil,15801
nottamil,2712
offensivetargetedinsultindividual,3701
offensivetargetedinsultgroup,6188
nottamil,13252
nottamil,12795
offensivetargetedinsultindividual,13188
nottamil,17605
nottamil,4317
notoffensive,22749
offensivetargetedinsultgroup,26324
notoffensive,37066
notoffensive,27475
nottamil,33238
offensivetargetedinsultgroup,13349
notoffensive,13145
nottamil,23729
nottamil,35886
nottamil,23729
offensivetargetedinsultindividual,32757
notoffensive,13128
notoffensive,10676
notoffensive,26207
notoffensive,3038
nottamil,9956
offensivetargetedinsultindividual,1114
offensivetargetedinsultindividual,38204
offensivetargetedinsultgroup,13182
offensivetargetedinsultgroup,9250
nottamil,14298
offensivetargetedinsultgroup,6151
nottamil,2713
notoffensive,13153
nottamil,24002
notoffensive,14491
nottamil,13174
nottamil,31435
offensivetargetedinsultgroup,3494
nottamil,2773
offensivetargetedinsultgroup,7480
offensivetargetedinsultgroup,12592
offensivetargetedinsultgroup,32970
offensivetargetedinsultgroup,35118
nottamil,14006
notoffensive,25628
offensivetargetedinsultgroup,10708
offensivetargetedinsultindividual,6397
notoffensive,14949
offensivetargetedinsultindividual,8954
offensivetargetedinsultindividual,3497
offensivetargetedinsultgroup,8023
offensivetargetedinsultgroup,12622
offensivetargetedinsultindividual,28746
offensivetargetedinsultgroup,6437
nottamil,13151
nottamil,28827
offensivetargetedinsultgroup,14754
offensivetargetedinsultgroup,11887
nottamil,10040
notoffensive,21936
nottamil,4278
offensivetargetedinsultgroup,14317
offensivetargetedinsultindividual,39991
nottamil,12512
notoffensive,36526
nottamil,15627
notoffensive,4569
nottamil,5251
offensivetargetedinsultindividual,40164
nottamil,34306
notoffensive,9428
notoffensive,6487
offensivetargetedinsultindividual,25362
offensivetargetedinsultindividual,15553
offensivetargetedinsultgroup,35802
offensivetargetedinsultindividual,30631
notoffensive,19455
notoffensive,13162
nottamil,9029
offensivetargetedinsultgroup,6263
notoffensive,21954
notoffensive,35223
offensivetargetedinsultgroup,33497
offensivetargetedinsultgroup,13640
offensivetargetedinsultgroup,31312
nottamil,2206
offensivetargetedinsultgroup,19036
offensivetargetedinsultgroup,4726
offensivetargetedinsultgroup,36362
notoffensive,40848
nottamil,5619
nottamil,19846
notoffensive,3843
notoffensive,14871
nottamil,17387
offensivetargetedinsultgroup,21942
offensivetargetedinsultgroup,6512
nottamil,35943
notoffensive,17430
nottamil,14854
notoffensive,4844
notoffensive,10272
offensivetargetedinsultgroup,15199
nottamil,13198
offensivetargetedinsultindividual,34566
notoffensive,29845
nottamil,13809
nottamil,32334
notoffensive,16657
offensivetargetedinsultgroup,7964
offensivetargetedinsultgroup,2849
notoffensive,36456
notoffensive,33753
notoffensive,39532
offensivetargetedinsultgroup,6598
nottamil,12430
offensivetargetedinsultgroup,7970
offensivetargetedinsultgroup,7734
offensivetargetedinsultgroup,2965
notoffensive,20944
nottamil,8840
offensivetargetedinsultindividual,6520
notoffensive,8096
nottamil,28854
notoffensive,17531
notoffensive,41862
offensivetargetedinsultother,31682
notoffensive,11839
offensivetargetedinsultgroup,15362
notoffensive,21968
notoffensive,4483
offensivetargetedinsultgroup,4704
notoffensive,8014
nottamil,28860
notoffensive,6131
nottamil,16188
notoffensive,38929
offensivetargetedinsultindividual,8230
notoffensive,6586
notoffensive,17620
notoffensive,28712
notoffensive,38347
notoffensive,41855
notoffensive,40825
notoffensive,36329
notoffensive,17711
offensivetargetedinsultindividual,36880
notoffensive,41282
notoffensive,3618
notoffensive,6153
notoffensive,40754
offensivetargetedinsultindividual,8720
notoffensive,36686
notoffensive,37087
offensivetargetedinsultindividual,9643
notoffensive,42496
notoffensive,17810
notoffensive,36981
offensiveuntargetede,42772
offensivetargetedinsultindividual,10827
offensivetargetedinsultgroup,11477
notoffensive,40755
notoffensive,24106
offensivetargetedinsultindividual,39287
offensivetargetedinsultindividual,10855
offensivetargetedinsultindividual,30180
notoffensive,28544
notoffensive,5054
offensivetargetedinsultindividual,35135
notoffensive,26883
offensivetargetedinsultindividual,1172
offensivetargetedinsultindividual,27393
offensivetargetedinsultindividual,27585
notoffensive,32147
notoffensive,260
notoffensive,36492
notoffensive,28237
notoffensive,37499
offensiveuntargetede,6847
notoffensive,42594
notoffensive,37111
offensivetargetedinsultgroup,38005
nottamil,26380
offensivetargetedinsultindividual,31745
offensivetargetedinsultindividual,12215
notoffensive,42489
notoffensive,14280
notoffensive,42543
offensivetargetedinsultindividual,5059
offensivetargetedinsultgroup,10914
offensivetargetedinsultindividual,10854
offensivetargetedinsultindividual,10867
offensivetargetedinsultgroup,7752
notoffensive,42485
notoffensive,42308
notoffensive,35360
notoffensive,4047
offensivetargetedinsultindividual,10697
notoffensive,21138
notoffensive,12208
notoffensive,16192
notoffensive,6319
offensivetargetedinsultindividual,483
offensivetargetedinsultindividual,37512
notoffensive,3668
notoffensive,16199
nottamil,4860
offensiveuntargetede,36577
notoffensive,42493
notoffensive,37853
notoffensive,35434
offensivetargetedinsultindividual,34948
notoffensive,23920
offensivetargetedinsultgroup,38025
notoffensive,27035
offensivetargetedinsultgroup,29957
offensivetargetedinsultindividual,27391
offensiveuntargetede,5782
notoffensive,23988
offensivetargetedinsultindividual,12334
offensivetargetedinsultindividual,10846
offensivetargetedinsultindividual,13973
notoffensive,19916
notoffensive,40210
notoffensive,39777
offensivetargetedinsultindividual,11415
offensivetargetedinsultindividual,8062
offensivetargetedinsultgroup,5148
notoffensive,8144
offensivetargetedinsultgroup,12193
offensivetargetedinsultindividual,7225
notoffensive,15890
offensivetargetedinsultindividual,7730
offensivetargetedinsultindividual,32408
offensivetargetedinsultindividual,5122
offensivetargetedinsultother,7354
offensiveuntargetede,15969
offensiveuntargetede,17925
notoffensive,2799
offensiveuntargetede,7635
notoffensive,32315
offensiveuntargetede,5836
offensivetargetedinsultindividual,13914
notoffensive,4300
offensiveuntargetede,5032
offensivetargetedinsultother,16538
notoffensive,13620
notoffensive,1107
offensiveuntargetede,5701
offensiveuntargetede,7482
offensivetargetedinsultgroup,5027
offensivetargetedinsultgroup,15293
notoffensive,15169
offensivetargetedinsultindividual,27330
notoffensive,22286
offensivetargetedinsultindividual,5031
nottamil,4840
offensivetargetedinsultindividual,13916
offensivetargetedinsultindividual,22624
offensiveuntargetede,844
offensivetargetedinsultindividual,5501
notoffensive,4290
offensivetargetedinsultindividual,3776
notoffensive,15323
offensiveuntargetede,20512
offensiveuntargetede,8626
offensivetargetedinsultindividual,7363
offensivetargetedinsultother,7377
notoffensive,22281
offensivetargetedinsultindividual,40170
offensivetargetedinsultindividual,24038
notoffensive,15062
offensivetargetedinsultindividual,20866
offensivetargetedinsultgroup,7228
notoffensive,19906
notoffensive,31120
notoffensive,21359
offensivetargetedinsultother,4299
offensivetargetedinsultindividual,20887
offensivetargetedinsultgroup,9478
notoffensive,7983
offensivetargetedinsultgroup,26488
notoffensive,8974
notoffensive,4305
offensivetargetedinsultindividual,9646
offensiveuntargetede,2949
notoffensive,6394
notoffensive,28186
offensivetargetedinsultgroup,22308
notoffensive,15452
notoffensive,507
notoffensive,27817
notoffensive,17852
offensivetargetedinsultindividual,17964
offensivetargetedinsultindividual,22313
offensivetargetedinsultgroup,7518
notoffensive,22694
offensiveuntargetede,8722
offensiveuntargetede,2400
offensivetargetedinsultgroup,31022
notoffensive,11859
notoffensive,22215
notoffensive,21618
offensivetargetedinsultindividual,26489
offensivetargetedinsultgroup,26888
notoffensive,4307
offensiveuntargetede,13877
notoffensive,6538
notoffensive,25411
notoffensive,13690
notoffensive,35873
offensivetargetedinsultindividual,15465
offensivetargetedinsultgroup,11499
notoffensive,22288
offensivetargetedinsultgroup,23704
notoffensive,20694
notoffensive,22247
notoffensive,31298
offensiveuntargetede,22274
offensivetargetedinsultgroup,9416
offensivetargetedinsultindividual,43497
notoffensive,4871
offensivetargetedinsultindividual,13946
offensivetargetedinsultindividual,13978
offensivetargetedinsultindividual,22706
notoffensive,2653
notoffensive,21880
offensivetargetedinsultother,1203
offensivetargetedinsultindividual,21324
offensivetargetedinsultindividual,17809
notoffensive,2775
offensivetargetedinsultother,8984
offensivetargetedinsultother,28076
notoffensive,19734
notoffensive,2402
notoffensive,9988
notoffensive,30008
notoffensive,21445
notoffensive,23010
notoffensive,21924
offensiveuntargetede,26450
notoffensive,32245
offensivetargetedinsultindividual,6293
notoffensive,3469
notoffensive,21929
notoffensive,9992
nottamil,34371
offensivetargetedinsultgroup,22709
notoffensive,18432
notoffensive,10442
notoffensive,3486
notoffensive,21915
notoffensive,22917
notoffensive,25432
notoffensive,17746
nottamil,20188
notoffensive,23962
notoffensive,5882
notoffensive,11133
offensivetargetedinsultindividual,35302
offensivetargetedinsultindividual,21914
notoffensive,10139
offensivetargetedinsultindividual,3470
notoffensive,8763
offensiveuntargetede,8180
notoffensive,20040
notoffensive,5472
offensiveuntargetede,24000
notoffensive,33896
offensiveuntargetede,5442
offensiveuntargetede,15766
offensivetargetedinsultindividual,14139
offensiveuntargetede,22272
notoffensive,34795
notoffensive,1454
notoffensive,32131
notoffensive,1576
offensivetargetedinsultindividual,20024
offensivetargetedinsultindividual,20053
notoffensive,12635
nottamil,31002
notoffensive,24137
notoffensive,9511
notoffensive,21428
nottamil,10332
notoffensive,31475
notoffensive,14204
offensiveuntargetede,8310
offensiveuntargetede,9107
notoffensive,18277
offensiveuntargetede,11588
notoffensive,10
notoffensive,1398
notoffensive,2581
notoffensive,35164
offensiveuntargetede,18901
notoffensive,29861
offensiveuntargetede,8055
notoffensive,1487
notoffensive,436
notoffensive,22800
offensivetargetedinsultindividual,3479
nottamil,9753
offensiveuntargetede,8656
offensiveuntargetede,8656
notoffensive,18677
notoffensive,31985
notoffensive,20045
notoffensive,3722
offensivetargetedinsultindividual,3477
notoffensive,10963
notoffensive,13548
notoffensive,17246
notoffensive,29632
notoffensive,15410
offensivetargetedinsultindividual,5659
nottamil,20221
notoffensive,32331
notoffensive,10977
notoffensive,9882
notoffensive,22943
notoffensive,31454
offensivetargetedinsultindividual,2930
notoffensive,23031
nottamil,43418
offensiveuntargetede,11353
notoffensive,27864
notoffensive,4310
notoffensive,28353
notoffensive,3523
nottamil,33004
notoffensive,32952
notoffensive,430
notoffensive,28848
nottamil,26400
notoffensive,28781
notoffensive,34331
offensiveuntargetede,4282
notoffensive,6721
notoffensive,1140
offensivetargetedinsultindividual,20334
notoffensive,1879
notoffensive,27514
notoffensive,12938
offensivetargetedinsultindividual,10957
notoffensive,6656
notoffensive,34379
notoffensive,30150
offensiveuntargetede,16759
notoffensive,4452
offensiveuntargetede,20340
offensiveuntargetede,22620
notoffensive,10903
notoffensive,10378
offensiveuntargetede,12631
notoffensive,28814
notoffensive,27778
notoffensive,2281
notoffensive,27610
notoffensive,18885
notoffensive,11607
offensiveuntargetede,25138
notoffensive,33635
notoffensive,28792
offensivetargetedinsultindividual,25790
nottamil,14939
notoffensive,2701
offensiveuntargetede,2999
notoffensive,34933
notoffensive,8083
nottamil,33882
notoffensive,25681
notoffensive,16857
notoffensive,21705
offensivetargetedinsultindividual,6299
offensiveuntargetede,2280
offensiveuntargetede,7499
notoffensive,4454
nottamil,43458
notoffensive,29560
offensiveuntargetede,12195
notoffensive,39213
notoffensive,7152
notoffensive,28519
notoffensive,16827
notoffensive,28087
notoffensive,13888
notoffensive,7157
notoffensive,2278
notoffensive,6001
notoffensive,28779
notoffensive,18878
notoffensive,10912
notoffensive,30744
notoffensive,22127
notoffensive,19144
notoffensive,30274
offensiveuntargetede,27781
notoffensive,8414
offensiveuntargetede,10791
notoffensive,18888
offensiveuntargetede,3046
notoffensive,16831
offensivetargetedinsultindividual,7072
notoffensive,18890
notoffensive,32133
offensiveuntargetede,4896
notoffensive,25649
nottamil,14941
notoffensive,6712
notoffensive,4469
notoffensive,18875
notoffensive,16830
notoffensive,12005
notoffensive,407
notoffensive,1095
notoffensive,16840
notoffensive,24279
notoffensive,11623
notoffensive,19854
notoffensive,16974
notoffensive,6781
notoffensive,6714
notoffensive,10979
notoffensive,26880
offensiveuntargetede,26650
notoffensive,19105
offensivetargetedinsultindividual,9164
notoffensive,7057
notoffensive,6662
offensivetargetedinsultindividual,29250
offensiveuntargetede,16757
offensivetargetedinsultindividual,7044
notoffensive,9922
offensiveuntargetede,6716
notoffensive,4551
notoffensive,10894
notoffensive,30312
notoffensive,34701
offensivetargetedinsultindividual,29305
offensivetargetedinsultindividual,29265
notoffensive,11815
offensivetargetedinsultindividual,34544
offensiveuntargetede,7912
offensiveuntargetede,12821
offensiveuntargetede,25143
nottamil,3836
offensiveuntargetede,13097
offensiveuntargetede,3408
offensiveuntargetede,3408
notoffensive,9404
notoffensive,24798
notoffensive,24703
notoffensive,29251
notoffensive,10298
notoffensive,16337
notoffensive,25181
offensiveuntargetede,25264
offensiveuntargetede,28889
notoffensive,6327
notoffensive,33384
notoffensive,30108
notoffensive,24912
notoffensive,11815
notoffensive,931
notoffensive,22378
notoffensive,25047
offensiveuntargetede,2934
notoffensive,24922
offensiveuntargetede,11451
notoffensive,18718
notoffensive,33391
notoffensive,24470
notoffensive,3395
notoffensive,35357
notoffensive,20434
nottamil,20891
notoffensive,35742
notoffensive,959
notoffensive,5601
notoffensive,16229
notoffensive,11244
notoffensive,17157
notoffensive,22686
notoffensive,302
notoffensive,21616
notoffensive,10118
notoffensive,23774
offensivetargetedinsultindividual,21873
offensivetargetedinsultindividual,16575
notoffensive,32168
offensiveuntargetede,19063
notoffensive,2334
notoffensive,15181
offensivetargetedinsultindividual,3967
offensiveuntargetede,2934
notoffensive,25217
notoffensive,24649
notoffensive,22875
offensiveuntargetede,8244
offensiveuntargetede,18752
notoffensive,12444
offensiveuntargetede,7992
notoffensive,11786
offensiveuntargetede,8703
notoffensive,28106
notoffensive,17160
notoffensive,24877
notoffensive,14951
notoffensive,34863
nottamil,8908
notoffensive,9741
notoffensive,2333
notoffensive,18720
notoffensive,12703
notoffensive,16956
notoffensive,2332
offensivetargetedinsultindividual,2934
notoffensive,16811
notoffensive,24989
notoffensive,1135
notoffensive,7748
notoffensive,17027
notoffensive,27718
notoffensive,6043
notoffensive,1075
notoffensive,108
notoffensive,1074
notoffensive,25051
notoffensive,13630
notoffensive,19313
notoffensive,27435
notoffensive,24148
notoffensive,2331
notoffensive,17244
offensivetargetedinsultgroup,20318
notoffensive,34418
notoffensive,26027
notoffensive,26913
offensiveuntargetede,8683
notoffensive,25456
offensivetargetedinsultother,10050
notoffensive,11625
nottamil,43426
notoffensive,22573
offensivetargetedinsultindividual,31672
notoffensive,31792
notoffensive,29044
notoffensive,25652
notoffensive,25353
notoffensive,1326
notoffensive,11559
notoffensive,18456
notoffensive,29893
notoffensive,11747
notoffensive,25335
notoffensive,32974
notoffensive,28764
notoffensive,22558
offensiveuntargetede,6877
notoffensive,20116
notoffensive,28471
notoffensive,25572
notoffensive,11744
offensiveuntargetede,13723
offensiveuntargetede,7791
notoffensive,1464
notoffensive,33709
offensiveuntargetede,29286
offensiveuntargetede,15554
notoffensive,2242
offensivetargetedinsultother,33314
offensiveuntargetede,14701
offensivetargetedinsultindividual,6239
notoffensive,24192
notoffensive,550
notoffensive,25564
notoffensive,34828
notoffensive,14253
notoffensive,24215
offensiveuntargetede,18993
notoffensive,31479
notoffensive,23129
notoffensive,550
notoffensive,31194
notoffensive,25814
notoffensive,15125
notoffensive,23036
offensivetargetedinsultindividual,31921
notoffensive,19219
offensiveuntargetede,13725
notoffensive,25386
offensiveuntargetede,29279
notoffensive,25532
offensiveuntargetede,13058
notoffensive,25559
offensiveuntargetede,35783
notoffensive,20177
notoffensive,35469
notoffensive,24290
notoffensive,30262
notoffensive,902
notoffensive,19459
notoffensive,21827
notoffensive,32717
notoffensive,11745
notoffensive,25540
notoffensive,16135
notoffensive,4775
notoffensive,28945
notoffensive,17654
notoffensive,12471
notoffensive,31390
notoffensive,8390
offensiveuntargetede,23994
notoffensive,32249
offensiveuntargetede,36094
notoffensive,17293
offensiveuntargetede,15233
notoffensive,19619
offensiveuntargetede,32816
notoffensive,15267
notoffensive,11341
notoffensive,3790
notoffensive,33605
notoffensive,15065
notoffensive,29138
offensiveuntargetede,27804
notoffensive,33767
notoffensive,22408
notoffensive,4391
offensiveuntargetede,32853
notoffensive,4678
notoffensive,28416
notoffensive,38264
notoffensive,22172
offensiveuntargetede,7652
offensiveuntargetede,4799
notoffensive,18500
notoffensive,19248
notoffensive,25581
notoffensive,27598
notoffensive,25450
notoffensive,10369
notoffensive,589
offensiveuntargetede,2978
offensiveuntargetede,30689
notoffensive,4786
offensivetargetedinsultindividual,29283
offensiveuntargetede,8719
notoffensive,28143
notoffensive,6753
notoffensive,17756
notoffensive,15232
notoffensive,30025
notoffensive,3812
notoffensive,12238
notoffensive,19425
offensiveuntargetede,25750
notoffensive,22908
notoffensive,25464
notoffensive,30053
notoffensive,15361
notoffensive,19018
notoffensive,35704
notoffensive,23712
notoffensive,14723
notoffensive,22160
notoffensive,25587
notoffensive,12472
notoffensive,15098
notoffensive,34274
offensiveuntargetede,6946
notoffensive,25332
offensiveuntargetede,25587
notoffensive,2451
notoffensive,15160
notoffensive,3303
notoffensive,26192
notoffensive,35852
offensiveuntargetede,25655
notoffensive,363
offensiveuntargetede,13701
notoffensive,24068
nottamil,8733
notoffensive,837
notoffensive,28502
notoffensive,9266
notoffensive,34904
notoffensive,29695
notoffensive,10273
offensiveuntargetede,33700
offensiveuntargetede,2708
notoffensive,35335
notoffensive,3302
notoffensive,28297
notoffensive,31978
notoffensive,25542
notoffensive,11790
notoffensive,23719
notoffensive,19213
offensiveuntargetede,3995
notoffensive,1475
notoffensive,14111
notoffensive,32713
notoffensive,18944
notoffensive,24275
notoffensive,4713
notoffensive,22139
notoffensive,27973
notoffensive,28729
notoffensive,22170
notoffensive,25516
notoffensive,16159
offensiveuntargetede,13712
offensiveuntargetede,2912
offensiveuntargetede,11564
notoffensive,1322
offensiveuntargetede,29245
notoffensive,1321
notoffensive,19238
notoffensive,28022
notoffensive,5703
notoffensive,25730
notoffensive,22140
offensiveuntargetede,23846
notoffensive,25603
notoffensive,10764
notoffensive,15087
notoffensive,29395
notoffensive,1044
notoffensive,25561
offensiveuntargetede,8298
offensiveuntargetede,13866
notoffensive,26475
offensiveuntargetede,3058
offensiveuntargetede,17653
offensiveuntargetede,15064
offensiveuntargetede,25601
notoffensive,33701
notoffensive,27595
notoffensive,6492
notoffensive,13574
offensivetargetedinsultindividual,29100
offensiveuntargetede,13872
notoffensive,29694
notoffensive,25703
notoffensive,8479
notoffensive,22176
notoffensive,29654
notoffensive,14792
offensiveuntargetede,30727
notoffensive,22237
notoffensive,18038
offensivetargetedinsultindividual,14445
notoffensive,20223
offensivetargetedinsultother,8675
notoffensive,8892
notoffensive,25308
notoffensive,27149
notoffensive,10677
offensivetargetedinsultindividual,21507
offensivetargetedinsultindividual,18374
notoffensive,29076
offensiveuntargetede,22185
notoffensive,11777
notoffensive,7530
offensiveuntargetede,8743
offensiveuntargetede,28685
offensiveuntargetede,13787
notoffensive,10220
notoffensive,20029
offensiveuntargetede,13779
offensivetargetedinsultindividual,29300
notoffensive,3564
notoffensive,31301
nottamil,3234
notoffensive,23350
notoffensive,11388
offensiveuntargetede,1794
notoffensive,25826
offensivetargetedinsultindividual,7654
notoffensive,20325
notoffensive,16844
offensiveuntargetede,12226
notoffensive,34361
notoffensive,14805
offensivetargetedinsultgroup,16067
notoffensive,8107
offensiveuntargetede,32856
notoffensive,2012
offensiveuntargetede,19150
notoffensive,34362
notoffensive,3317
notoffensive,25543
notoffensive,14233
notoffensive,34837
offensivetargetedinsultindividual,26184
notoffensive,11834
offensivetargetedinsultindividual,18973
notoffensive,25760
notoffensive,25483
offensiveuntargetede,10784
offensiveuntargetede,11200
nottamil,8898
notoffensive,13415
offensivetargetedinsultindividual,32630
notoffensive,22153
notoffensive,25996
notoffensive,31590
nottamil,32876
notoffensive,13323
notoffensive,22898
